"Date","BAC","C","JPM","WFC","GS","MS","AXP","COF","USB","FITB","XOM","CVX","COP","EOG","OXY","SLB","HAL","BKR","MRO","XEC","AAPL","MSFT","GOOGL","GOOG","AMZN","FB","TSLA","NVDA","ADBE","INTC","ABBV","ABT","AMGN","ANTM","BIIB","BMY","CI","CVS","GILD","ISRG","BA","CAT","CSX","DE","DHR","EMR","ETN","FDX","GD","GE"
2018-01-31,32,78.4800033569336,115.669998168945,65.7799987792969,267.890014648438,56.5499992370605,99.4000015258789,103.959999084473,57.1399993896484,33.0999984741211,87.3000030517578,125.349998474121,58.810001373291,115,74.9700012207031,73.5800018310547,53.7000007629395,32.1500015258789,18.1900005340576,112.199996948242,167.429992675781,95.0100021362305,1182.21997070312,1169.93994140625,1450.89001464844,186.889999389648,354.309997558594,245.800003051758,199.759994506836,48.1399993896484,112.220001220703,62.1599998474121,186.050003051758,247.850006103516,347.809997558594,62.5999984741211,208.350006103516,78.6900024414062,83.8000030517578,431.670013427734,354.369995117188,162.779998779297,56.7700004577637,166.419998168945,101.279998779297,72.2300033569336,83.9700012207031,262.480010986328,222.479995727539,15.5480766296387
2018-02-01,32.5,79.1999969482422,116.870002746582,65.5100021362305,272.230010986328,57.4500007629395,100,104.720001220703,57.4599990844727,33.6599998474121,89.0699996948242,125.569999694824,59.3499984741211,116.519996643066,76.0999984741211,75.5100021362305,54.5099983215332,32.4500007629395,18.4300003051758,113.410003662109,167.779998779297,94.2600021362305,1181.58996582031,1167.69995117188,1390,193.089996337891,349.25,240.5,199.380004882812,47.6500015258789,116.339996337891,62.1800003051758,185.559997558594,243.929992675781,346,62.7999992370605,205.009994506836,78.7900009155273,83.4899978637695,425.920013427734,356.940002441406,162.240005493164,56.5800018310547,167.850006103516,101.860000610352,72.5800018310547,87.8600006103516,261.829986572266,225.210006713867,15.4038457870483
2018-02-02,31.9500007629395,77.0199966430664,114.279998779297,64.0699996948242,260.040008544922,55.4799995422363,96.6800003051758,101.569999694824,56.9000015258789,33.1300010681152,84.5299987792969,118.580001831055,57.7200012207031,112.830001831055,73.5800018310547,73.6900024414062,52.189998626709,31.0499992370605,17.5200004577637,110.949996948242,160.5,91.7799987792969,1119.19995117188,1111.90002441406,1429.94995117188,190.279998779297,343.75,233.520004272461,195.639999389648,46.1500015258789,115.169998168945,61.689998626709,187.009994506836,239.179992675781,343.829986572266,63.4799995422363,204.460006713867,76.4499969482422,81.7300033569336,416.959991455078,348.910003662109,157.490005493164,55.25,164.960006713867,102.180000305176,70.5699996948242,85.0899963378906,255.869995117188,221.720001220703,15.0384616851807
2018-02-05,30.2600002288818,73.2699966430664,108.800003051758,58.1599998474121,249.110000610352,52.5499992370605,92.0100021362305,97,54.6199989318848,31.7000007629395,79.7200012207031,112.620002746582,55.939998626709,109.559997558594,70.9100036621094,71.3499984741211,50.0400009155273,29.3799991607666,16.7800006866455,107.910003662109,156.490005493164,88,1062.39001464844,1055.80004882812,1390,181.259994506836,333.130004882812,213.699996948242,190.270004272461,44.5200004577637,109.51000213623,58.7299995422363,174.75,230.449996948242,328.309997558594,60.9599990844727,196.410003662109,73.3199996948242,78.370002746582,399.010009765625,328.880004882812,151.080001831055,51.9900016784668,157.020004272461,96.6999969482422,68.4400024414062,81.5800018310547,248.5,211.220001220703,14.3365383148193
2018-02-06,31.2000007629395,74.8199996948242,112.110000610352,57.2799987792969,258.700012207031,54.3300018310547,94.1800003051758,98.4400024414062,54.6199989318848,32.0200004577637,78.3499984741211,117.180000305176,55.939998626709,108.269996643066,71.2200012207031,71.0400009155273,50.6300010681152,29.2199993133545,17.2299995422363,108.459999084473,163.029998779297,91.3300018310547,1084.43005371094,1080.59997558594,1442.83996582031,185.309997558594,333.970001220703,225.580001831055,194.470001220703,44.9099998474121,111.199996948242,58.8600006103516,176.649993896484,234.830001831055,332.859985351562,60.9000015258789,197.589996337891,74.0199966430664,80.379997253418,408.329986572266,340.910003662109,156.410003662109,53.8199996948242,161.880004882812,97.0500030517578,69.25,82.6800003051758,250.179992675781,212.460006713867,14.682692527771
2018-02-07,31.25,74.9899978637695,112.870002746582,57.5400009155273,257.100006103516,54.5499992370605,93.6100006103516,98.120002746582,54.7999992370605,32.3400001525879,76.9400024414062,115.290000915527,55.6300010681152,105.779998779297,69.870002746582,69.75,49.689998626709,28.8099994659424,16.3299999237061,105.910003662109,159.539993286133,89.6100006103516,1055.41003417969,1048.57995605469,1416.78002929688,180.179992675781,345,228.800003051758,192.339996337891,45.2000007629395,113.620002746582,58.6699981689453,177.470001220703,238.440002441406,326.890014648438,62.6300010681152,195.440002441406,74.3499984741211,82.7600021362305,399.529998779297,348.119995117188,154.339996337891,52.9700012207031,161.440002441406,95.25,68.9599990844727,81.620002746582,251.149993896484,214.949996948242,14.6634616851807
2018-02-08,29.7399997711182,71.870002746582,107.879997253418,55.4000015258789,246.350006103516,51.7900009155273,88.3399963378906,91.8000030517578,52.6500015258789,31.1000003814697,76.0699996948242,112.300003051758,53.2400016784668,101.040000915527,68.4700012207031,67.4000015258789,47.4099998474121,27.5,15.6800003051758,100.190002441406,155.149993896484,85.0100021362305,1007.71002197266,1001.52001953125,1350.5,171.580001831055,315.230010986328,217.520004272461,185.160003662109,42.75,108.480003356934,56.2700004577637,173.119995117188,230.570007324219,311.790008544922,62.689998626709,189.270004272461,70.5500030517578,78.2200012207031,381.869995117188,329.660003662109,145.990005493164,50.4700012207031,153.660003662109,92.1600036621094,66.4000015258789,79.4100036621094,239.270004272461,206.050003051758,13.8942308425903
2018-02-09,30.3299999237061,73.6800003051758,110.040000915527,56.1300010681152,249.300003051758,52.1399993896484,91.7200012207031,92.0199966430664,53.75,31.9799995422363,75.7799987792969,113.5,52.0200004577637,100.069999694824,68.1800003051758,65.1900024414062,46.7000007629395,26.5,15.5100002288818,100.190002441406,156.410003662109,88.1800003051758,1046.27001953125,1037.78002929688,1339.59997558594,176.110000610352,310.420013427734,232.080001831055,187.990005493164,43.9500007629395,111.300003051758,57.1699981689453,173.460006713867,231.710006713867,316.779998779297,62.7000007629395,193.770004272461,69.3899993896484,79.3199996948242,392.910003662109,332.829986572266,149.210006713867,50.8899993896484,154.929992675781,94.4599990844727,69.0699996948242,80.7699966430664,235.320007324219,212.100006103516,14.365385055542
2018-02-12,31.1200008392334,74.7600021362305,111.73999786377,56.5,253.160003662109,53.4300003051758,94.6999969482422,95.1900024414062,53.9700012207031,32.25,76.4199981689453,113.980003356934,53.4099998474121,103.139999389648,69.870002746582,66.8399963378906,47.9199981689453,26.8500003814697,16.2700004577637,100.900001525879,162.710006713867,89.129997253418,1054.56005859375,1051.93994140625,1386.22998046875,176.410003662109,315.730010986328,228.029998779297,192.149993896484,44.8300018310547,111.930000305176,57.4099998474121,174.869995117188,232.770004272461,316.630004882812,63.1599998474121,193.559997558594,69.870002746582,80.1399993896484,398.510009765625,343.799987792969,152.289993286133,53.1599998474121,159.210006713867,95.4100036621094,70.3099975585938,82.0199966430664,239.929992675781,209.529998779297,14.25
2018-02-13,31.1800003051758,75.1800003051758,112.430000305176,58,255.529998779297,53.3899993896484,94.5599975585938,95.3099975585938,54.1399993896484,32.3899993896484,76.3000030517578,113.290000915527,53.3199996948242,102.470001220703,69.7200012207031,65.9199981689453,47.3899993896484,25.9400005340576,16.0699996948242,99.7799987792969,164.339996337891,89.8300018310547,1054.14001464844,1052.09997558594,1414.51000976562,173.149993896484,323.660003662109,232.630004882812,193.479995727539,44.4599990844727,111.860000610352,57.6399993896484,175.940002441406,233.449996948242,316.989990234375,63.8699989318848,195.440002441406,70.1100006103516,80.7900009155273,402,343.160003662109,153.970001220703,53.560001373291,161.300003051758,94.9800033569336,70.379997253418,81.8300018310547,240.320007324219,211.809997558594,14.1057691574097
2018-02-14,32,76.7099990844727,115.029998779297,59.5499992370605,262.579986572266,55.0499992370605,96.2300033569336,97.379997253418,55.310001373291,33.25,76.4599990844727,113.629997253418,55.5099983215332,106.76000213623,69.8499984741211,65.870002746582,47.8699989318848,26.4200000762939,16.9500007629395,102.190002441406,167.369995117188,90.8099975585938,1072.69995117188,1069.69995117188,1451.05004882812,179.520004272461,322.309997558594,241.419998168945,197.130004882812,45.3800010681152,113.080001831055,58.2799987792969,179.520004272461,235.020004272461,296.079986572266,65.3499984741211,195.550003051758,69.7900009155273,81.8199996948242,409.890014648438,344.850006103516,158.059997558594,55.1500015258789,163.279998779297,96.0999984741211,71.3099975585938,82.6699981689453,240.820007324219,218.25,14.3269233703613
2018-02-15,32.2099990844727,77.0800018310547,115.51000213623,60.0200004577637,267.679992675781,55.4000015258789,96.5599975585938,98.6699981689453,55.0999984741211,33.2000007629395,76.2099990844727,112.529998779297,54.5400009155273,107.690002441406,69.4300003051758,66.2099990844727,46.8899993896484,26.1399993896484,16.3199996948242,98.7600021362305,172.990005493164,92.6600036621094,1091.35998535156,1089.52001953125,1461.76000976562,179.960006713867,334.070007324219,246.5,202.970001220703,45.9199981689453,114.900001525879,59.5,183.600006103516,232.059997558594,299.380004882812,68.9800033569336,191.940002441406,70.4899978637695,81.5500030517578,418.559997558594,356.459991455078,159.979995727539,55.560001373291,166.809997558594,97.4700012207031,71.5,82.7600021362305,245.029998779297,225.399993896484,14.2788457870483
2018-02-16,31.9699993133545,76.8199996948242,114.680000305176,59.9500007629395,267.619995117188,55.1399993896484,96.7900009155273,99.5299987792969,55.6100006103516,33.1300010681152,76.5400009155273,112.139999389648,54.6500015258789,107.639999389648,68.1600036621094,66.2799987792969,47.5,26.5300006866455,15.6499996185303,98.7300033569336,172.429992675781,92,1095.5,1094.80004882812,1448.68994140625,177.360000610352,335.489990234375,243.839996337891,201.559997558594,45.560001373291,118.599998474121,60.1699981689453,183.550003051758,235.020004272461,291.869995117188,68.9599990844727,193.809997558594,71.9000015258789,80.6999969482422,415.980010986328,355.040008544922,156.289993286133,56.0999984741211,169.440002441406,97.5400009155273,72.9899978637695,82.7900009155273,244.190002441406,224.190002441406,14.4711542129517
2018-02-20,31.9300003051758,76.4599990844727,114.709999084473,59.9500007629395,264.890014648438,55.060001373291,97.1900024414062,98.4599990844727,54.9099998474121,33.2099990844727,75.75,110.980003356934,54.8400001525879,107.959999084473,67.9899978637695,65.6100006103516,47.1599998474121,26.4400005340576,15.8500003814697,98.370002746582,171.850006103516,92.7200012207031,1103.58996582031,1102.4599609375,1468.34997558594,176.009994506836,334.769989013672,249.080001831055,202.979995727539,46.3199996948242,117.980003356934,59.1199989318848,182.979995727539,232.220001220703,287.450012207031,67.3499984741211,192.600006103516,70.6600036621094,80.9400024414062,421.760009765625,353.350006103516,155.559997558594,54.5900001525879,164.770004272461,96.8499984741211,71.0699996948242,81.7099990844727,240.979995727539,221.830001831055,14.1730766296387
2018-02-21,31.8700008392334,77,115.190002441406,59.7299995422363,263.399993896484,55.0999984741211,97.5,97.3899993896484,55.0999984741211,33.439998626709,74.8899993896484,109.059997558594,53.75,105.809997558594,67.2099990844727,64.4000015258789,46.5499992370605,26.7600002288818,15.3000001907349,95.129997253418,171.070007324219,91.4899978637695,1113.75,1111.33996582031,1482.92004394531,177.910003662109,333.299987792969,241.509994506836,202.089996337891,45.939998626709,117.910003662109,58.9900016784668,182.429992675781,232.029998779297,286.100006103516,66.5299987792969,191.649993896484,68.7600021362305,80.6900024414062,416.559997558594,352.369995117188,155.229995727539,54.9599990844727,162.089996337891,97.3499984741211,71.8099975585938,81.5599975585938,243.300003051758,220.75,13.932692527771
2018-02-22,31.6900005340576,76.2699966430664,114.980003356934,58.810001373291,261.429992675781,54.8600006103516,97.3499984741211,96.6699981689453,54.2700004577637,32.8699989318848,75.8600006103516,109.889999389648,54.9099998474121,107.089996337891,67.9199981689453,64.9599990844727,47.1300010681152,28.0400009155273,15.1800003051758,95.4400024414062,172.5,91.7300033569336,1109.90002441406,1106.63000488281,1485.33996582031,178.990005493164,346.170013427734,242.149993896484,202.610000610352,45.7999992370605,117.559997558594,58.9900016784668,182.449996948242,233.679992675781,284.809997558594,65.9400024414062,191.899993896484,68,79.4000015258789,419.790008544922,355.920013427734,158.860000610352,54.9900016784668,164.160003662109,97.3600006103516,72.0899963378906,81.879997253418,245.429992675781,220.139999389648,14.057692527771
